umap_x,umap_y,filepath,class,plane,source
8.100266,-6.874667,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00041_gl_co_t1.png,glioma,co,synthetic
9.803485,-4.847783,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00042_gl_co_t1.png,glioma,co,synthetic
10.092622,-4.408487,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00043_gl_co_t1.png,glioma,co,synthetic
9.380875,-2.2453828,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00044_gl_co_t1.png,glioma,co,synthetic
9.1369,-2.9105182,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00045_gl_co_t1.png,glioma,co,synthetic
9.353574,-1.8980141,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00046_gl_co_t1.png,glioma,co,synthetic
10.3986,-2.8660293,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00047_gl_co_t1.png,glioma,co,synthetic
9.734595,-3.818502,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00048_gl_co_t1.png,glioma,co,synthetic
8.960542,-5.221107,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00049_gl_co_t1.png,glioma,co,synthetic
9.859782,-3.523554,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00050_gl_co_t1.png,glioma,co,synthetic
9.6260605,-4.7036405,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00051_gl_co_t1.png,glioma,co,synthetic
8.74553,-6.2705264,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00052_gl_co_t1.png,glioma,co,synthetic
9.564432,-4.769361,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00053_gl_co_t1.png,glioma,co,synthetic
9.829607,-4.5122833,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00054_gl_co_t1.png,glioma,co,synthetic
9.054647,-5.532822,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00055_gl_co_t1.png,glioma,co,synthetic
9.535755,-4.2166443,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00056_gl_co_t1.png,glioma,co,synthetic
8.904255,-4.0220594,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00057_gl_co_t1.png,glioma,co,synthetic
9.2039175,-5.2152348,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00058_gl_co_t1.png,glioma,co,synthetic
8.716828,-6.23268,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00059_gl_co_t1.png,glioma,co,synthetic
9.798957,-1.8831447,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00060_gl_co_t1.png,glioma,co,synthetic
9.746689,-3.5908272,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00061_gl_co_t1.png,glioma,co,synthetic
9.355422,-4.8359456,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00062_gl_co_t1.png,glioma,co,synthetic
9.1728735,-5.1741943,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00063_gl_co_t1.png,glioma,co,synthetic
9.162243,-4.622076,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00064_gl_co_t1.png,glioma,co,synthetic
8.667171,-6.322105,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00065_gl_co_t1.png,glioma,co,synthetic
9.545031,-3.736085,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00066_gl_co_t1.png,glioma,co,synthetic
9.577952,-5.648015,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00067_gl_co_t1.png,glioma,co,synthetic
9.881245,-3.3308191,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00068_gl_co_t1.png,glioma,co,synthetic
9.393404,-3.1970341,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00069_gl_co_t1.png,glioma,co,synthetic
9.491845,-2.729508,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00070_gl_co_t1.png,glioma,co,synthetic
8.947998,-5.8439126,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00071_gl_co_t1.png,glioma,co,synthetic
8.765399,-5.619967,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00072_gl_co_t1.png,glioma,co,synthetic
8.963439,-3.2433524,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00073_gl_co_t1.png,glioma,co,synthetic
9.900973,-3.8281553,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00074_gl_co_t1.png,glioma,co,synthetic
9.498626,-3.6158643,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00075_gl_co_t1.png,glioma,co,synthetic
9.325516,-2.057453,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00076_gl_co_t1.png,glioma,co,synthetic
8.875108,-5.233485,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00077_gl_co_t1.png,glioma,co,synthetic
8.043532,-6.930509,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00078_gl_co_t1.png,glioma,co,synthetic
8.850196,-5.6227674,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00079_gl_co_t1.png,glioma,co,synthetic
9.749876,-4.1527276,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00080_gl_co_t1.png,glioma,co,synthetic
10.55952,-3.9917712,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00081_gl_co_t1.png,glioma,co,synthetic
9.755261,-3.678163,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00082_gl_co_t1.png,glioma,co,synthetic
9.29034,-5.226681,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00083_gl_co_t1.png,glioma,co,synthetic
8.83261,-3.3862047,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00084_gl_co_t1.png,glioma,co,synthetic
9.478384,-5.1542234,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00085_gl_co_t1.png,glioma,co,synthetic
9.493512,-3.711622,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00086_gl_co_t1.png,glioma,co,synthetic
9.337106,-4.654034,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00087_gl_co_t1.png,glioma,co,synthetic
9.113892,-5.4121356,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00088_gl_co_t1.png,glioma,co,synthetic
9.839272,-3.689426,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00089_gl_co_t1.png,glioma,co,synthetic
9.425567,-2.8439949,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00090_gl_co_t1.png,glioma,co,synthetic
9.529696,-2.758216,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00091_gl_co_t1.png,glioma,co,synthetic
10.435057,-4.6751895,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00092_gl_co_t1.png,glioma,co,synthetic
9.388062,-1.1895173,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00093_gl_co_t1.png,glioma,co,synthetic
9.862754,-3.238676,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00094_gl_co_t1.png,glioma,co,synthetic
9.343239,-5.8055253,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00095_gl_co_t1.png,glioma,co,synthetic
9.369271,-2.8398426,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00096_gl_co_t1.png,glioma,co,synthetic
8.045968,-6.930219,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00097_gl_co_t1.png,glioma,co,synthetic
9.288137,-1.3278991,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00098_gl_co_t1.png,glioma,co,synthetic
9.789458,-2.8895445,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00099_gl_co_t1.png,glioma,co,synthetic
9.351264,-2.8454888,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00100_gl_co_t1.png,glioma,co,synthetic
8.939393,-3.8046045,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00101_gl_co_t1.png,glioma,co,synthetic
9.771463,-4.476069,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00102_gl_co_t1.png,glioma,co,synthetic
9.23197,-3.6708436,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00103_gl_co_t1.png,glioma,co,synthetic
9.411024,-2.25458,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00104_gl_co_t1.png,glioma,co,synthetic
9.443567,-5.095182,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00105_gl_co_t1.png,glioma,co,synthetic
8.611878,-6.341206,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00106_gl_co_t1.png,glioma,co,synthetic
10.392164,-2.9967084,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00107_gl_co_t1.png,glioma,co,synthetic
9.872573,-4.3003836,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00108_gl_co_t1.png,glioma,co,synthetic
8.6903305,-5.876423,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00109_gl_co_t1.png,glioma,co,synthetic
8.84173,-5.7996836,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00110_gl_co_t1.png,glioma,co,synthetic
9.311164,-3.4733663,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00111_gl_co_t1.png,glioma,co,synthetic
9.588662,-4.7365317,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00112_gl_co_t1.png,glioma,co,synthetic
9.675513,-4.433799,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00113_gl_co_t1.png,glioma,co,synthetic
9.243705,-3.4857135,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00114_gl_co_t1.png,glioma,co,synthetic
8.882933,-5.3357058,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00115_gl_co_t1.png,glioma,co,synthetic
8.68691,-6.308824,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00116_gl_co_t1.png,glioma,co,synthetic
9.058992,-5.2550316,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00117_gl_co_t1.png,glioma,co,synthetic
9.539623,-2.5778115,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00118_gl_co_t1.png,glioma,co,synthetic
9.385233,-3.0781245,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00119_gl_co_t1.png,glioma,co,synthetic
9.590476,-3.010867,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00120_gl_co_t1.png,glioma,co,synthetic
9.176672,-3.585014,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00121_gl_co_t1.png,glioma,co,synthetic
8.597413,-6.427405,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00122_gl_co_t1.png,glioma,co,synthetic
8.915438,-5.2952337,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00123_gl_co_t1.png,glioma,co,synthetic
9.508675,-3.7022085,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00124_gl_co_t1.png,glioma,co,synthetic
8.655305,-6.330248,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00125_gl_co_t1.png,glioma,co,synthetic
8.872953,-5.9405227,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00126_gl_co_t1.png,glioma,co,synthetic
9.600306,-4.3995786,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00127_gl_co_t1.png,glioma,co,synthetic
9.358152,-2.2997234,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00128_gl_co_t1.png,glioma,co,synthetic
9.442027,-2.5439186,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00129_gl_co_t1.png,glioma,co,synthetic
9.605942,-2.8591902,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00130_gl_co_t1.png,glioma,co,synthetic
8.76512,-6.1154685,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00131_gl_co_t1.png,glioma,co,synthetic
9.655402,-4.244389,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00132_gl_co_t1.png,glioma,co,synthetic
9.303442,-1.8071593,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00133_gl_co_t1.png,glioma,co,synthetic
9.331095,-2.2908044,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00134_gl_co_t1.png,glioma,co,synthetic
9.328341,-2.4481084,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00135_gl_co_t1.png,glioma,co,synthetic
9.687783,-4.8616223,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00136_gl_co_t1.png,glioma,co,synthetic
8.966367,-6.1513944,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00137_gl_co_t1.png,glioma,co,synthetic
8.406973,-6.5662456,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00138_gl_co_t1.png,glioma,co,synthetic
9.375909,-4.8381734,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00139_gl_co_t1.png,glioma,co,synthetic
8.258375,-6.7316837,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00140_gl_co_t1.png,glioma,co,synthetic
9.46345,-3.5550323,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00141_gl_co_t1.png,glioma,co,synthetic
9.380893,-4.7477746,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00142_gl_co_t1.png,glioma,co,synthetic
9.572907,-4.541253,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00143_gl_co_t1.png,glioma,co,synthetic
8.337363,-6.641809,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00144_gl_co_t1.png,glioma,co,synthetic
9.828292,-4.4377832,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00145_gl_co_t1.png,glioma,co,synthetic
9.356863,-4.7428975,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00146_gl_co_t1.png,glioma,co,synthetic
9.087832,-5.4611135,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00147_gl_co_t1.png,glioma,co,synthetic
9.436287,-2.125133,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00148_gl_co_t1.png,glioma,co,synthetic
9.593067,-5.0720863,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00149_gl_co_t1.png,glioma,co,synthetic
8.900545,-5.2041874,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00150_gl_co_t1.png,glioma,co,synthetic
9.720682,-2.8424797,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00151_gl_co_t1.png,glioma,co,synthetic
9.23261,-2.461635,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00152_gl_co_t1.png,glioma,co,synthetic
9.683764,-4.2596755,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00153_gl_co_t1.png,glioma,co,synthetic
8.615313,-6.3816156,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00154_gl_co_t1.png,glioma,co,synthetic
9.298159,-3.121932,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00155_gl_co_t1.png,glioma,co,synthetic
9.058998,-3.1019716,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00156_gl_co_t1.png,glioma,co,synthetic
8.595442,-6.3699603,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00157_gl_co_t1.png,glioma,co,synthetic
9.288758,-1.3081305,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00158_gl_co_t1.png,glioma,co,synthetic
9.526956,-3.6741095,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00159_gl_co_t1.png,glioma,co,synthetic
9.4284115,-3.7744813,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00160_gl_co_t1.png,glioma,co,synthetic
9.399661,-2.8904915,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00161_gl_co_t1.png,glioma,co,synthetic
9.482643,-3.1158135,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00162_gl_co_t1.png,glioma,co,synthetic
9.975989,-3.2773354,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00163_gl_co_t1.png,glioma,co,synthetic
9.535668,-5.1224174,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00164_gl_co_t1.png,glioma,co,synthetic
9.776365,-2.8111153,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00165_gl_co_t1.png,glioma,co,synthetic
8.256669,-6.7288384,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00166_gl_co_t1.png,glioma,co,synthetic
8.196072,-6.785531,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00167_gl_co_t1.png,glioma,co,synthetic
10.274029,-3.954771,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00168_gl_co_t1.png,glioma,co,synthetic
9.311578,-2.8780832,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00169_gl_co_t1.png,glioma,co,synthetic
9.737948,-4.2679415,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00170_gl_co_t1.png,glioma,co,synthetic
9.867474,-4.020743,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00171_gl_co_t1.png,glioma,co,synthetic
9.104557,-5.439143,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00172_gl_co_t1.png,glioma,co,synthetic
9.465959,-3.4275544,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00173_gl_co_t1.png,glioma,co,synthetic
9.571398,-3.9136696,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00174_gl_co_t1.png,glioma,co,synthetic
8.636716,-6.3808045,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00175_gl_co_t1.png,glioma,co,synthetic
9.1961975,-5.2691627,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00176_gl_co_t1.png,glioma,co,synthetic
9.2460165,-5.16882,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00177_gl_co_t1.png,glioma,co,synthetic
9.425398,-2.1314626,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00178_gl_co_t1.png,glioma,co,synthetic
8.031322,-6.942651,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00179_gl_co_t1.png,glioma,co,synthetic
9.109255,-4.7248454,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00180_gl_co_t1.png,glioma,co,synthetic
8.051443,-6.9215455,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00181_gl_co_t1.png,glioma,co,synthetic
9.330841,-4.7355223,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00182_gl_co_t1.png,glioma,co,synthetic
9.0241165,-5.416557,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00183_gl_co_t1.png,glioma,co,synthetic
9.173558,-5.292305,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00184_gl_co_t1.png,glioma,co,synthetic
10.308346,6.593464,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00185_gl_co_t1.png,glioma,co,synthetic
8.477396,-6.4914565,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00186_gl_co_t1.png,glioma,co,synthetic
9.694841,-4.830849,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00187_gl_co_t1.png,glioma,co,synthetic
9.365422,-4.659953,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00188_gl_co_t1.png,glioma,co,synthetic
9.717389,-3.1518896,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00189_gl_co_t1.png,glioma,co,synthetic
8.970292,-4.9117837,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00190_gl_co_t1.png,glioma,co,synthetic
9.813336,-4.5602593,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00191_gl_co_t1.png,glioma,co,synthetic
9.288915,-5.2592134,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00192_gl_co_t1.png,glioma,co,synthetic
9.279594,-1.3478202,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00193_gl_co_t1.png,glioma,co,synthetic
9.571979,-4.270703,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00194_gl_co_t1.png,glioma,co,synthetic
9.2989,-2.3536816,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00195_gl_co_t1.png,glioma,co,synthetic
9.571049,-2.6264145,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00196_gl_co_t1.png,glioma,co,synthetic
9.757256,-2.5981421,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00197_gl_co_t1.png,glioma,co,synthetic
9.563833,-2.5764713,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00198_gl_co_t1.png,glioma,co,synthetic
8.593101,-6.34178,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00199_gl_co_t1.png,glioma,co,synthetic
9.744455,-4.3156896,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00200_gl_co_t1.png,glioma,co,synthetic
10.262225,-3.3510458,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00201_gl_co_t1.png,glioma,co,synthetic
9.4606495,-2.1582994,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00202_gl_co_t1.png,glioma,co,synthetic
9.159079,-5.2284627,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00203_gl_co_t1.png,glioma,co,synthetic
8.072292,-6.903593,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00204_gl_co_t1.png,glioma,co,synthetic
9.023373,-5.704369,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00205_gl_co_t1.png,glioma,co,synthetic
8.924046,-5.7406096,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00206_gl_co_t1.png,glioma,co,synthetic
9.239929,-5.045971,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00207_gl_co_t1.png,glioma,co,synthetic
8.818263,-6.276941,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00208_gl_co_t1.png,glioma,co,synthetic
9.426303,-2.7917383,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00209_gl_co_t1.png,glioma,co,synthetic
9.416221,-3.1131587,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00210_gl_co_t1.png,glioma,co,synthetic
9.388464,-2.0866373,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00211_gl_co_t1.png,glioma,co,synthetic
9.437153,-3.3030994,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00212_gl_co_t1.png,glioma,co,synthetic
9.236537,-4.64143,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00213_gl_co_t1.png,glioma,co,synthetic
8.5338545,-6.4331136,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00214_gl_co_t1.png,glioma,co,synthetic
9.652254,-4.1403203,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00215_gl_co_t1.png,glioma,co,synthetic
9.392241,-2.9240785,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00216_gl_co_t1.png,glioma,co,synthetic
9.421337,-3.2703242,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00217_gl_co_t1.png,glioma,co,synthetic
10.16944,5.5185957,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00218_gl_co_t1.png,glioma,co,synthetic
9.092107,-5.4797397,stylegan3_results\glioma_co\synthetic_v2\brisc2025_synth_00219_gl_co_t1.png,glioma,co,synthetic
